passed,pasado,0.607198570643
threaded,anidado,0.5
jordan,jordania,1.0
federation,rusa,0.538470926808
headers,cabeceras,0.999999903195
determined,calificados,0.706500107059
interactive,interactiva,0.926300318014
debugging,depuración,0.599934281255
download,descarga,0.949451846815
antarctica,antártida,1.0
option,opción,0.999874179222
zipcode,postal,0.500000062297
client,cliente,0.999999999937
also,interesar,0.686962201631
norwegian,noruego,1.0
build,compilación,0.616218570075
command,comandos,0.905317010095
cameroon,camerún,1.0
folders,carpetas,0.872549826872
play,reproducir,0.999998183148
added,inclusión,0.956108364147
warnings,advertencias,0.855249996611
customize,personalice,0.999844719429
quote,citar,0.90301380801
chars,usados,0.581848948706
quota,cuota,0.999998473374
services,servicios,0.976098068125
mobile,móvil,0.879486823288
clear,limpiar,0.983258252956
traditional,tradicional,0.942071610009
part,partida,0.989549262587
commas,comas,0.587958591732
identity,identidad,0.840906428242
session,sesión,0.928222340944
font,letra,0.717169942002
find,encontrar,0.999998375268
access,acceso,0.998151212753
paranoid,paranoicas,0.926339675377
writes,demoradas,0.538470926808
failed,fallida,0.990876685441
override,reemplace,0.901115830575
circle,círculo,0.928849820757
columns,columnas,0.825581654466
permission,permiso,0.824078163657
emails,conseguir,0.675459359675
restart,reinicie,0.999974594864
cry,llorando,0.666666278861
remove,eliminarlo,0.937359043533
croatia,croacia,1.0
common,habituales,0.98572110581
activity,actividad,0.999455797093
switzerland,suiza,1.0
set,establecer,0.999997472856
dump,volcar,0.864407626
tree,árbol,0.910783259002
startup,arrancar,0.849682039203
see,verlos,0.500378745347
individual,individuo,1.0
beautifier,embellecedor,0.94308520425
close,cerrar,0.976116421627
retweet,retuitear,1.0
declined,declinado,1.0
superseded,reemplazado,1.0
currently,actualmente,0.999999954515
rewrap,reajuste,0.666666144866
sorbian,serbio,0.500146702264
consecutive,consecutivo,0.580381397427
subscript,subíndice,1.0
risks,riesgos,0.538470926808
available,disponibles,0.933208687731
profiling,analizar,0.957577763238
recently,recientemente,0.976926209142
multiweek,multisemana,0.999139177819
complementary,complementario,1.0
initially,inicialmente,0.821546295425
spacing,interlineado,0.953823545719
interface,interfaz,0.729121238277
lightness,luz,1.0
last,último,0.999999999683
reverse,inverso,0.999890212369
license,licencia,0.589417385437
connection,sido,0.936880858957
repainted,áreas,0.509048724589
checkboxes,aplican,0.527927533556
whole,completas,0.594798274565
experimental,experimentales,0.95091221943
load,cargar,0.882142930882
community,comunidad,0.994714302773
header,cabecera,0.999985507625
scottish,gaélico,0.538760335351
desktop,escritorio,0.999999981064
decline,rechazar,0.666653060635
monthly,mensualmente,1.0
create,crear,0.957564931426
due,vencimiento,1.0
secret,secreta,0.884804461481
change,cambio,0.939064636888
ireland,irlanda,1.0
collected,recopiladas,0.644486281509
territory,territorio,0.872995744844
empty,vacío,0.999999525632
generating,generando,0.962474798934
advertise,anunciar,0.500166809824
miscellaneous,diversas,0.948019370355
delimited,tabuladores,0.538801702736
solid,sólido,0.995675270748
expanded,expandido,1.0
pressed,presionado,1.0
behavior,comportamiento,0.681673390444
solomon,salomón,0.950788130124
loop,bucle,0.88284705356
kingdom,unido,0.538470926808
corsican,corso,1.0
ready,listo,1.0
passwdtxt,txtcontr,1.0
emoticons,emoticones,0.585225537229
italy,italia,1.0
prefetching,precarga,0.609241303892
copying,copiando,0.843974582069
cayman,caimán,0.950788130124
composition,composición,1.0
development,desarrollo,0.806673530747
passwords,contraseñas,0.928644069678
temporary,temporal,1.0
keys,claves,0.644832899027
yesterday,ayer,1.0
alert,alerta,0.999998907306
moment,momento,0.965299390646
moving,muevan,0.938477119872
user,usuario,0.781463243026
nickname,apodo,0.832742864437
stack,pila,0.949267759621
recent,recientes,0.99999981513
kurdish,kurdo,1.0
lower,sorbio,0.50000553703
task,tarea,0.9999999974
poland,polonia,1.0
synopsis,sinopsis,1.0
flags,marcas,0.500023735071
organization,organización,1.0
leone,leona,0.538470926808
abbreviation,abreviatura,1.0
macedonian,macedonio,1.0
credentials,válidas,0.538470926976
love,encanta,1.0
taiwan,taiwán,1.0
sidebar,lateral,0.999235666289
alignment,alineación,0.99999753594
execution,ejecución,0.712166907202
alternate,alternativo,0.50057764076
eager,rápidas,0.549418679176
location,ubicación,0.999993345857
relevance,relevancia,0.999862769726
administrative,administrativo,0.641321938216
remaining,restantes,0.844157230783
uninstallation,desinstalación,0.870716920936
indonesian,indonesio,1.0
big,demasiado,0.79362034307
unlimited,ilimitado,1.0
catalan,catalán,1.0
appendices,apéndices,1.0
integer,entero,1.0
projects,proyectos,0.953920375988
painted,pintada,0.955823630932
decrypted,descifrado,0.98932793927
communications,comunicaciones,0.903425059146
distrust,confiar,0.875718081638
continue,continuar,0.792306633113
grouped,agrupados,0.500011124143
pierre,miquelón,0.550286686729
contacts,contactos,0.794235710798
affects,afecta,0.92769054991
decision,decisión,0.936404568692
measurements,simples,0.538470926808
integration,integración,0.992176422273
slovenia,eslovenia,1.0
connecting,conectando,1.0
manipulate,manipular,0.967418162769
run,pertenece,1.0
processing,procesando,0.714136425507
agreement,acuerdo,0.803998590373
refused,rechazó,0.760538498574
step,interrupción,0.977588761235
optimize,optimizar,0.963687772085
constraint,restricción,0.784548985678
papua,papúa,0.962979376031
range,rango,0.954021294918
extensions,extensiones,0.980688811038
unsorted,clasificar,0.926377020788
block,bloquear,0.999999999998
repair,reparar,0.965544538328
within,dentro,0.801466259098
servers,servidores,0.999998831825
slovak,eslovaco,1.0
troubleshooting,solucionar,0.90098190661
frames,marcos,0.963733715619
statistics,estadísticas,0.999739174739
computer,ordenador,1.0
renewal,renovación,0.666659677953
question,pregunta,0.912164374721
custom,personalizado,0.999997477134
forward,adelante,0.999969927114
translate,trasladar,0.989848795543
sections,secciones,1.0
files,ficheros,0.95393442994
peru,perú,1.0
hawaiian,hawaiano,1.0
equatorial,ecuatorial,0.947223703223
registered,registrado,1.0
link,enlazar,1.0
library,catálogo,1.0
russian,ruso,1.0
line,línea,0.93963156496
sounds,sonidos,1.0
requesting,solicitando,0.664913512616
morocco,marruecos,1.0
verification,verificación,0.760698648369
highlight,remarcar,0.929571139175
associated,asociada,0.912031734624
shortcuts,atajos,0.934218084214
unsafe,inseguro,0.934476547631
accessibility,accesibilidad,0.999999992149
single,sola,0.965544538328
warning,advertencia,0.999541677114
chat,charlar,1.0
gecko,plataforma,0.689820789333
parsed,procesadas,0.500000139888
tentative,tentativo,1.0
invalid,válidos,0.849752980071
application,aplicación,0.699538536223
department,departamento,1.0
draw,pintar,0.603949827285
users,usuarios,0.69126165406
smiley,emoticono,0.580014224962
lucia,lucía,0.94342889405
drag,arrastrar,0.749804504842
allowing,permitiendo,0.90016057877
relaunch,relanzar,0.964595203239
maldives,maldivas,1.0
guarani,guaraní,1.0
age,edad,1.0
required,requerido,1.0
requires,usted,0.541411985547
hello,hola,1.0
initiating,iniciando,0.95500332936
code,código,0.577212190794
partial,parciales,0.899649382184
issued,emitido,1.0
results,resultados,0.951872405987
existing,existente,0.999963593334
toggle,alternar,0.999634653537
gc,incremental,0.636727968677
luxembourg,luxemburgo,1.0
go,ir,0.825266030898
query,consultada,0.937658361609
issuer,emisor,0.998153744744
compact,compactar,0.829580744049
compose,redactar,0.598048095432
turkish,turco,1.0
wizard,asistente,0.918751882515
send,enviar,0.866781697979
languages,idiomas,0.99999999999
include,incluir,0.853462441138
sent,enviada,0.998418762401
uninitialized,inicializar,0.663852325143
categories,categorías,0.998991587327
notes,notas,0.55017696922
attempts,intentos,0.741316199482
try,intenten,0.811115737616
popup,emergentes,0.745153459252
hiding,ocultación,0.958873450051
locate,ubique,0.959838220847
jump,saltar,0.999999960319
video,vídeo,0.999999835827
reunion,reunión,1.0
licenses,licencias,0.53594743618
click,clic,0.999999897398
index,índice,0.999980535226
estonian,estonio,1.0
networks,redes,0.999999986993
cell,celda,0.998630976796
waiting,esperando,0.981116271941
body,cuerpo,0.645458445373
nonbreaking,romper,1.0
commercial,comercial,0.677443207792
objects,objetos,0.863398092679
unrequested,solicitadas,0.868992494496
ukraine,ucrania,1.0
convert,convertir,0.799958156032
guadeloupe,guadalupe,1.0
parameters,parámetros,0.82093486995
technical,técnicos,0.952228473104
larger,mayores,0.999501886051
shader,sombreador,0.995785601832
egypt,egipto,1.0
manage,administrar,0.942765272563
private,privado,0.999999998158
boolean,lógico,1.0
names,nombres,0.899689072739
thailand,tailandia,1.0
apply,aplicar,0.999999930056
clockwise,horario,0.938373943305
redo,rehacer,0.999999986685
cloud,nube,0.662124733533
use,utilizar,0.999465809029
sealed,sellado,1.0
certificate,certificado,0.9603354198
illegal,ilegal,0.881242456771
next,próxima,0.925169649947
duplicate,duplicado,0.997870218679
camera,cámara,0.999985895074
december,diciembre,1.0
sort,ordenar,0.91086653198
preformat,preformato,1.0
undeclare,desdeclarar,0.925423810576
started,comenzadas,0.931294846878
occurred,ocurrido,0.950604451811
visibility,visibilidad,0.721887208687
ok,aceptar,0.63242799885
resize,redimensionar,0.973098683938
subscription,subscripción,1.0
account,cuenta,0.958371198465
polynesia,polinesia,0.928849744289
personality,personalidad,0.745974747806
fetch,recoger,0.968075879372
links,enlaces,0.670983447325
providers,proveedores,0.963270574691
process,proceso,0.967929707482
lock,bloqueo,0.945767230593
purposes,propósitos,1.0
high,alto,0.876789651055
tag,etiquetar,0.999999601634
serial,serie,0.950131935512
native,nativa,0.942308371806
united,reino,0.538760335351
subdirectory,subdirectorio,0.915486033481
boxing,negra,0.605713486768
negation,negación,0.886896684841
delay,desfasar,0.954676104649
attachment,adjunto,0.808388930428
profile,perfil,0.990684976812
overridden,sobrescrito,1.0
collection,recopilación,0.561266448378
stylesheets,hojas,0.756963730724
spelling,ortografía,0.823353376048
backup,respaldar,0.953602420259
reminders,avisos,0.739815415575
shutting,desaparición,0.960131024416
mark,marcar,0.899904371861
allow,permitir,0.999999999268
mute,silenciar,0.810673823175
slovenian,esloveno,1.0
move,mover,0.999999999985
meter,medidor,0.504829972968
symbols,símbolos,0.999982039586
comma,coma,1.0
lithuania,lituania,1.0
permanent,permanente,0.560742349319
degrees,grados,0.948964458277
button,botón,0.99155424783
pending,pendiente,0.909094828071
indexing,indexando,0.963679074937
separators,separadores,1.0
invitations,invitaciones,0.999364332727
kiss,beso,0.999999444268
front,frente,0.540214100413
day,día,0.956726232531
discontinue,descontinuar,0.799645718563
articles,caducados,0.665205148335
february,febrero,1.0
edit,editar,0.999999999999
reloading,recargando,1.0
merge,mezcla,0.947597429272
latvia,letonia,1.0
transmitted,transmitir,0.585264877462
mode,modo,0.925358512
viewing,viendo,0.793595479502
phonetic,fonético,0.951552325217
identifier,identificador,0.999998026398
constraints,restricciones,0.51887014087
attachments,adjuntos,0.852505493946
related,relacionadas,0.94258346963
books,libretas,0.851551499616
encodings,codificaciones,0.567871932935
margins,márgenes,0.686736709295
special,agradecimiento,0.538760335351
category,categoría,0.999987385142
attend,asistiré,1.0
performs,action,0.508749102297
adaptive,adaptativo,0.924552548176
supports,utiliza,0.598400963733
integrated,integrado,0.897022893538
undo,deshacer,1.0
early,vuelta,0.637688454109
vincent,granadinas,0.550286686729
forwarded,reenviado,1.0
indent,sangrar,0.922257134951
geometry,geometría,0.854735825876
determining,determinando,0.618232841053
could,pueden,0.556634852847
keep,conservar,0.991121899088
length,longitud,1.0
dereferencing,dereferenciar,0.741345467386
timed,respondió,0.844880782839
south,sur,0.649289330044
frozen,congelado,1.0
unsupported,admitido,0.999169321248
embarrassed,desconcertado,1.0
occurrences,apariciones,0.999997452238
reached,alcanzado,0.773818389338
quality,calidad,0.529574798074
initialization,inicialización,0.892694343676
histograms,histogramas,1.0
accent,acentuadas,0.99980374467
system,sistema,0.988491395978
priority,prioridad,0.999999999806
attack,atacantes,0.718661436322
belize,belice,1.0
mariana,marianas,0.506523378719
completed,completadas,0.817700309295
lists,listas,0.99569818913
slider,deslizador,1.0
unsubscribe,suscripción,0.999999999997
july,julio,1.0
detection,detección,0.906033684489
sweden,suecia,1.0
light,luminoso,1.0
visited,visitados,1.0
tabs,pestañas,0.902242815778
lines,líneas,0.999108061772
interrupted,interrumpida,0.986557461066
mongolian,mongol,1.0
subdomains,subdominios,0.932946124456
border,borde,0.795099785757
viewed,visibles,0.535941186428
acceleration,aceleración,0.758368109416
microphone,micrófono,0.999988362578
documents,documentos,0.999815991294
mappings,mapas,0.535696187005
neater,limpias,0.927145415061
switch,pasar,0.544045442452
mechanism,ofrece,0.557540858456
instance,instancia,0.611363889314
builtin,integradas,0.766512623465
expires,caduca,1.0
rearrange,reordenar,0.564859197709
connected,conectado,0.946375923416
device,dispositivo,0.999999654829
future,futuro,0.951953157276
expired,expirado,0.936150313945
payment,pago,1.0
delivery,entrega,0.65048045129
deny,denegar,1.0
untrusted,confiable,0.738467759591
request,solicitud,0.999243572934
face,cara,0.98365623148
frisian,frisiano,1.0
normally,normalmente,0.737653820693
selection,selección,0.952011480752
violation,violación,0.741124424491
text,texto,0.999975210897
supported,soportado,0.999533220309
anyway,formas,0.701684957487
chapters,capítulos,1.0
bring,llevar,0.573798335
redirect,redirección,0.877130991294
trying,intentando,0.700462264647
unfinished,incompleta,0.664881936674
cache,caché,0.895952379872
controls,controles,0.996000142441
buttons,botones,0.982745443952
score,puntuación,0.500018391234
combo,desplegable,0.642593052374
partially,parcialmente,0.863266908414
local,locales,0.999995562843
midnight,medianoche,1.0
accel,s,0.989432951169
words,palabras,0.550537065415
years,años,0.511952780048
procedures,procedimientos,0.66899785136
areas,repintadas,0.518875233353
denmark,dinamarca,1.0
cycled,rotado,1.0
frame,marco,0.999999215794
contain,contienen,1.0
fixed,fija,0.950183855777
view,ver,0.954942789143
computed,computada,1.0
exists,existe,0.727264876941
configured,configurado,0.550901892652
module,módulo,0.981842077889
writable,escribible,1.0
dialog,diálogo,0.816187860584
latin,latín,1.0
greece,grecia,1.0
btn,bot,0.5
stop,parar,0.999999974639
clearing,limpiando,1.0
missing,falta,0.99999665375
state,provincia,0.500000046709
beautify,embellecer,0.889928646242
closed,cerradas,0.984643920793
routine,rutina,0.511984336709
progress,progreso,0.866559197665
email,electrónico,0.999582668929
ends,termina,0.999908303115
imgmap,mapimg,1.0
importance,importancia,0.500371677532
optional,opcionales,0.891485204632
problem,problema,0.914642091855
hits,aciertos,1.0
instant,instantáneo,0.989552430281
revoked,revocado,1.0
limits,límites,0.521127116902
followup,continuación,1.0
april,abril,1.0
attributes,atributos,0.997602389989
comment,comentario,0.999259766513
tunisia,túnez,1.0
table,tabla,0.999999647586
cw,sc,1.0
powered,basado,1.0
newsgroup,noticias,0.790743629749
hindi,hindú,1.0
copied,copiado,0.999865220981
choose,elegir,0.890851569511
tap,toque,0.632869282268
tweets,tuits,0.999364577714
finished,transacción,0.613077445927
martinique,martinica,1.0
spain,españa,1.0
quotation,cita,0.665770303153
glossary,glosario,1.0
align,alinear,0.999818804787
appearance,apariencia,0.999999999668
untagged,etiquetados,0.951089645214
rename,renombrar,0.999999989153
layer,capa,1.0
helper,auxiliar,0.880008464344
manually,manualmente,0.866430565991
site,sitio,0.716704807139
watched,observada,0.895217727054
arabia,saudí,0.538470926808
member,miembro,0.893608904439
parts,partes,0.853705800663
party,primeras,0.500815854619
privileged,privilegiado,1.0
expand,expandir,0.999992717555
numbered,numerada,0.599148796716
transaction,finalizada,0.610337993656
center,centrar,1.0
subtree,subárbol,1.0
hiligaynon,hiligainón,1.0
english,inglés,1.0
position,posición,0.776857464082
grenadines,vicente,0.549911266905
restore,restaurar,0.890564943868
nicknames,apodos,0.59992703325
sources,fuentes,0.988542351452
autocompletion,autocompletado,0.638382473155
console,consola,0.992376418325
wed,mié,1.0
nicks,alternativos,0.500000634387
supply,suministrar,0.955772498333
logged,iniciada,1.0
battery,batería,1.0
add,añada,0.983828262649
somali,somalí,1.0
usage,utilización,0.912361116847
sanskrit,sánscrito,1.0
smart,interesados,0.942784143836
kick,patear,0.962168374448
saturation,saturación,1.0
checking,comprobando,0.962382868502
term,término,0.749983986732
elapsed,transcurrido,0.912427276499
belgium,bélgica,1.0
immediately,inmediatamente,0.999529720521
password,contraseña,0.999999997289
fingerprints,huellas,1.0
insert,insertar,0.988795663806
like,suena,0.5
finnish,finlandés,1.0
sundanese,sudanés,1.0
dictionaries,diccionarios,0.999900041413
verifying,verificando,1.0
finalizing,finalizando,0.935000641567
starred,estrella,0.765276971076
page,página,0.99999995527
italian,italiano,1.0
accessible,accesibles,0.977479258329
exceed,exceden,0.726141800033
authority,autoridad,0.951625716755
export,exportar,0.999999992158
home,casa,1.0
turkmenistan,turkmenistán,1.0
matched,coincidente,1.0
mutation,mutación,0.996859722477
panes,paneles,0.734914517101
acronym,acrónimo,1.0
expire,caduquen,1.0
paste,pegar,0.963014906697
extension,extensión,0.789720756568
getting,obteniendo,0.950237445193
column,columna,0.999999999858
albanian,albanés,1.0
recognized,reconocida,0.944722015268
compatible,hacerlo,0.736662190609
statement,sentencia,1.0
insufficient,insuficiente,0.94941129019
renderer,renderizador,0.918736360162
networking,tráfico,1.0
additional,adicional,0.981553730089
transfer,transferencia,0.750087629713
apps,aplicaciones,0.560899520608
slovakia,eslovaquia,1.0
kashubian,casubio,1.0
north,corea,0.524985967284
bosnian,bosnio,1.0
volume,volumen,1.0
repeated,repetida,1.0
ear,oreja,1.0
count,contador,0.888006854015
cells,celdas,0.835814982982
smooth,suave,0.739773582775
record,grabar,0.976654812405
limit,limitar,0.938480076939
signer,firmante,0.872210361195
distribution,distribución,0.947720167971
minutes,minutos,0.909090881568
display,mostrado,0.944890342131
irish,irlandés,1.0
pin,asociar,0.999979242439
contribute,colaborar,1.0
ins,insert,1.0
algeria,argelia,1.0
revocation,revocación,0.945242657085
percent,porcentaje,0.99659639681
detail,detalle,0.942064735501
book,libreta,0.756327306112
details,detalles,0.999999999536
conclusion,conclusión,1.0
junk,legítimo,1.0
repeat,repite,0.632792531851
monday,lunes,1.0
june,junio,1.0
stay,quedarse,0.973070438163
nepali,nepalí,1.0
martin,martín,0.948797594511
subscribe,suscribir,1.0
rule,regla,0.98960849875
understand,entiendo,0.538760335351
yell,gritar,1.0
validation,validación,0.988243443156
